countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId,RtCode,area.buff,area.PA.TOT,prop.PA.TOT,area.PA.I.IV,prop.PA.I.IV,Alt_mean,mainoccG,sp_richness.NONNAT,abundance.NONNAT,sp_richness,abundance,hf00,hf05,hf10,hf13,hf09,npp,Alt_mean2
840,33,903,KYLE CANYON,1,43.743192,-112.8423869,89,9,0,1,3,33_903,3702496.115,0,0,0,0,1447.25,Shrub,10,253,10,253,6,6,6,6,1.381882221,0.368725389,2094532.563
840,33,904,CIRCULAR BU,1,43.5602019,-112.8721588,89,9,0,1,3,33_904,4591291.148,0,0,0,0,1493.428571,Shrub,12,315,12,315,10,10,10,10,2.259707069,0.422859251,2230328.898
840,33,905,TRACTOR FLAT,1,43.5492585,-112.63692,89,9,0,1,3,33_905,5682051.317,0,0,0,0,1594.2,Shrub,9,282,9,282,11,11,11,11,7.291845375,0.413631886,2541473.64
840,33,906,N FORK CDA R,1,47.8844941,-116.1318742,64,10,0,1,3,33_906,7221629.036,1559156.048,0.215900878,1559156.048,0.215900878,973.9230769,For,23,196,23,196,8,8,8,8,1,2.552842021,948526.1598
840,33,907,ROCHAT DIVDE,1,47.5466971,-116.3312759,64,10,0,1,3,33_907,5606012.372,0,0,0,0,707,Shrub,33,213,33,213,12.5,10,10,10.5,11.91079161,3.115403652,499849
840,34,1,GUILFORD,1,42.2101956,-90.0603721,17,23,0,1,1,34_1,4533516.512,0,0,0,0,280.875,Herb,30,511,28,436,15,15,15,15,7.915575892,1.722687006,78890.76563
840,34,10,SHEFFIELD,1,41.3504896,-89.7704347,32,22,0,1,1,34_10,4211515.229,123229.2088,0.029260065,0,0,204,Herb,47,554,44,528,24,19,23,21,12.14564476,1.36220479,41616
840,34,104,CHERRY VAL 2,1,42.1740585,-88.9445833,16,23,0,1,1,34_104,5481151.835,0,0,0,0,233.375,Herb,24,190,22,152,26,24,25,25,19.85189962,1.414493084,54463.89063
840,34,11,BUDA,1,41.3356226,-89.7085965,32,22,0,1,1,34_11,13197447.98,739044.9581,0.055999081,0,0,210.7272727,Herb,44,649,41,627,24,19,23,21,12.33655898,1.36220479,44405.98347
840,34,12,COMPTON,1,41.6502254,-89.0175725,31,22,0,1,1,34_12,5829799.012,0,0,0,0,284.3333333,Herb,19,304,17,242,22,17,19,18,6.742521218,1.151205659,80845.44444
840,34,13,STREATOR,1,41.0834818,-88.8325718,31,22,0,1,1,34_13,6006025.976,0,0,0,0,188,Herb,21,428,19,372,26,22,24,22,23.33333333,1.267162919,35344
840,34,135,PAYSON,1,39.9258337,-91.3130559,31,22,0,1,1,34_135,4738618.897,0,0,0,0,196.4285714,Herb,43,323,41,319,33,26,26,23,18.39856472,1.668860734,38584.18367
840,34,14,WAYNE,1,41.9335847,-88.1879809,31,22,0,1,1,34_14,4578650.629,826611.6019,0.180536072,0,0,232.4285714,Herb,29,477,27,436,37,37,37,37,36.42857143,1.894008338,54023.04082
840,34,16,NEWARK,1,41.530722,-88.5743214,31,22,0,1,1,34_16,7378284.007,0,0,0,0,199.8181818,Herb,40,470,38,452,25,22.5,25,24,21.96635977,1.307763278,39927.30579
840,34,17,SHERBURNVILL,1,41.2187664,-87.5816027,16,22,0,1,1,34_17,5568371.282,0,0,0,0,211.8571429,Herb,31,443,29,358,26,24,25,22,17.66666667,1.32375735,44883.44898
840,34,19,GULFPORT,1,40.8036571,-91.0568488,32,22,0,1,1,34_19,4011681.132,0,0,0,0,164.7777778,Herb,33,275,32,267,25.5,19,19,19,19.20646458,1.423720479,27151.71605
840,34,2,MILL CREEK,1,42.1593177,-89.3321502,32,22,0,1,1,34_2,5368408.314,0,0,0,0,237.875,Herb,39,355,37,310,23,19,21,20.5,12.72048582,1.51906991,56584.51563
840,34,20,STILLWELL,1,40.2137205,-91.1829978,31,22,0,1,1,34_20,4302225.936,0,0,0,0,204.8,Herb,31,216,29,197,20,17,17,17,3.759407938,1.379429102,41943.04
840,34,21,CHANDLERVILL,1,40.0810774,-90.0013197,31,22,0,1,1,34_21,4679799.457,0,0,0,0,140.5,Herb,38,408,37,370,17,16.5,17,16.5,3.72848316,1.55905509,19740.25
840,34,22,TERRE HAUTE,1,40.6514497,-90.9814019,32,22,0,1,1,34_22,4356700.683,0,0,0,0,213,Herb,25,411,23,258,17,17,17,17,11.75039631,1.394192934,45369
840,34,23,WILLIAMSFLD,1,40.9170762,-90.0331516,32,22,0,1,1,34_23,7609352.704,0,0,0,0,215,Herb,31,311,28,296,22,16,21,18,12.61108053,1.440022111,46225
840,34,24,CAMERON,1,40.8602881,-90.5087794,32,22,0,1,1,34_24,7350436.95,0,0,0,0,237.0909091,Herb,34,245,32,243,20.5,16.5,17.5,17.5,5.785681183,1.385580659,56212.09917
840,34,25,BARTONVILLE,1,40.6004653,-89.6657014,31,22,0,1,1,34_25,4672856.706,0,0,0,0,170.5714286,Herb,31,347,29,328,32,30.5,32,28,24.98291054,1.671423872,29094.61224
840,34,26,MONICA,1,40.9305488,-89.7938841,32,22,0,1,1,34_26,5586396.819,0,0,0,0,211.625,Herb,37,446,35,420,21,17,23,22,12.23279258,1.247477889,44785.14063
840,34,27,DEER CREEK,1,40.6045464,-89.3175167,31,22,0,1,1,34_27,6975955.999,0,0,0,0,213.8,Herb,33,395,30,299,24,20,21,19,11.64777265,1.420029581,45710.44
840,34,28,MACKINAW,1,40.4972564,-89.4243639,31,22,0,1,1,34_28,5619298.408,0,0,0,0,179.6,Herb,36,422,34,371,24,19,21,19,9.263544003,1.418491662,32256.16
840,34,29,MINONK,1,40.9275498,-88.95069,31,22,0,1,1,34_29,11777344,0,0,0,0,209.5263158,Herb,16,219,15,205,19,16,16,16,5.169722001,1.059239626,43901.27701
840,34,3,HOLCOMB,1,42.0711057,-89.0756312,32,22,0,1,1,34_3,5657712.942,0,0,0,0,255.4444444,Herb,27,230,25,220,23,21,23,22,19.14109121,1.209953249,65251.8642
840,34,30,MONTICELLO,1,40.0787817,-88.5584799,31,22,0,1,1,34_30,5173558.795,57926.93202,0.011196728,0,0,209.4,Herb,47,721,45,566,31,28,29,27,19.0122851,1.320681572,43848.36
840,34,301,LAKE GALENA,1,42.3972257,-90.2808839,17,23,0,1,1,34_301,6719724.821,0,0,0,0,287.4444444,Herb,41,423,41,423,17,13,14,14,5.836009085,1.789277822,82624.30864
840,34,302,LAKE SUMMERSET,1,42.4617907,-89.3817229,17,22,0,1,1,34_302,4351811.147,0,0,0,0,261.7142857,Herb,39,491,37,467,32,27,27,27,11.98297087,1.492618084,68494.36735
840,34,304,KEITHSBURG,1,41.0847167,-90.9006359,32,22,0,1,1,34_304,5561837.615,0,0,0,0,180.375,Herb,30,325,28,289,15,15,15,15,3.309224844,1.369791667,32535.14063
840,34,305,STERLING,1,41.8306867,-89.6694319,32,22,0,1,1,34_305,4355596.347,0,0,0,0,208.125,Herb,24,339,22,303,30,30,30,30,19.39744148,1.328371048,43316.01563
840,34,306,YORKVILLE,1,41.5971421,-88.4356718,31,22,0,1,1,34_306,5440175.567,0,0,0,0,212.3333333,Herb,23,227,20,198,24.5,23,25,25,25.44967651,1.331446856,45085.44444
840,34,308,WAYNESVILLE,1,40.2639127,-89.1297627,31,22,0,1,1,34_308,4353757.049,0,0,0,0,196.4,Herb,21,280,20,279,20.5,16,17,16,3.912280162,1.287770629,38572.96
840,34,309,GRIDLEY,1,40.7542777,-88.8718234,31,22,0,1,1,34_309,4353671.657,0,0,0,0,226.2,Herb,24,574,22,537,30.5,25.5,26.5,24.5,15.45181923,1.063238144,51166.44
840,34,31,FAIRBURY,1,40.7143846,-88.5637682,31,22,0,1,1,34_31,4351465.674,0,0,0,0,217,Herb,16,232,14,200,22,17,19,17.5,8.936701576,1.199803114,47089
840,34,310,GRAPE CREEK,1,40.0813067,-87.5396719,31,22,0,1,1,34_310,5353284.635,0,0,0,0,189.5555556,Herb,44,864,42,805,31,26,29,24,19.95232677,1.572588563,35931.30864
840,34,311,EUBANKS,1,39.9614287,-91.3007819,31,22,0,1,1,34_311,4966544.435,0,0,0,0,204.2222222,Herb,45,373,42,367,31,23,24,24,13.31809131,1.668860734,41706.71605
840,34,312,CONCORD WEST,1,39.8173797,-90.4058819,31,22,0,1,1,34_312,7000108.156,0,0,0,0,181,Herb,34,316,29,294,21,17,18,19,10.17163974,1.531834394,32761
840,34,314,ALLERTON PARK,1,39.9526337,-88.6689458,31,22,0,1,1,34_314,4355986.333,0,0,0,0,215.4444444,Herb,19,329,17,311,20,16,17,16,4.858881664,1.26439476,46416.30864
840,34,315,MARSHALL,1,39.4014967,-87.706176,31,22,0,1,1,34_315,5299098.033,0,0,0,0,186.25,Herb,33,337,31,321,30,29,30,29,32.33336353,1.608677824,34689.0625
840,34,316,DUDLEYVILLE,1,38.8433817,-89.3901378,31,22,0,1,1,34_316,5664311.514,0,0,0,0,161.125,Herb,39,516,39,516,30,27,28,27,23.38974626,1.605499506,25961.26563
840,34,317,KELL,1,38.4982149,-88.8800235,31,22,0,1,1,34_317,3483696.688,0,0,0,0,168.5,Herb,40,470,39,460,17,17,17,17,6.819313109,1.788508892,28392.25
840,34,318,ROYALTON,1,37.8620527,-89.0775209,31,24,0,1,1,34_318,5304016.813,0,0,0,0,120,Herb,41,394,40,392,31,26,28,25,15.72629531,1.643639266,14400
840,34,319,KARNAK,1,37.2950124,-88.9472487,14,24,0,1,1,34_319,6287351.376,1656098.686,0.263401643,19092.48651,0.00303665,110,Herb,41,376,39,362,21,18,18,18.5,11.97218581,1.974901557,12100
840,34,32,PONTIAC,1,40.8985328,-88.6754284,31,22,0,1,1,34_32,5552444.118,0,0,0,0,192.7,Herb,18,122,16,115,27,24,26,23,17.91542952,1.189037889,37133.29
840,34,34,MILFORD,1,40.6463646,-87.724604,31,22,0,1,1,34_34,4995696.09,0,0,0,0,199,Herb,53,529,50,484,29,24,25,24,17.09960549,1.217335165,39601
840,34,36,BLUFF SPGS,1,39.9897988,-90.3451209,31,22,0,1,1,34_36,4407816.53,0,0,0,0,151.6,Herb,37,318,36,316,17,16,17,17,6.751839433,1.53937006,22982.56
840,34,38,CONCORD,1,39.799577,-90.4109104,31,22,0,1,1,34_38,8323205.788,0,0,0,0,182.6666667,Herb,25,215,22,206,23,19,21,21,12.27768313,1.531834394,33367.11111
840,34,40,PAWNEE,1,39.5753678,-89.5158088,31,22,0,1,1,34_40,5559847.954,0,0,0,0,182,Herb,29,467,26,351,26.5,20,22.5,20.5,16.93960529,1.413467844,33124
840,34,41,CLARKSDALE,1,39.4800841,-89.2690071,31,22,0,1,1,34_41,4405803.178,0,0,0,0,185.2857143,Herb,29,289,26,254,22,16.5,18,16.5,3.375672301,1.357898593,34330.79592
840,34,42,ROSAMOND,1,39.3998674,-89.2049844,31,22,0,1,1,34_42,3608809.191,0,0,0,0,200.1666667,Herb,32,441,29,392,18.5,16.5,16.5,16.5,3.274191082,1.365895689,40066.69444
840,34,43,HUMPHREY,1,39.5535471,-89.4517437,31,22,0,1,1,34_43,5012718.928,0,0,0,0,183.125,Herb,18,238,16,234,22.5,16.5,19,17.5,10.47394149,1.423105359,33534.76563
840,34,44,FAIRLAND,1,39.8947071,-88.103613,31,22,0,1,1,34_44,4354155.319,0,0,0,0,201.5,Herb,20,263,19,254,22,17,19.5,17.5,10.65040882,1.212106287,40602.25
840,34,46,BRADBURY,1,39.3149204,-88.195176,31,22,0,1,1,34_46,5769000.977,18047.66408,0.003128386,0,0,187.2857143,Herb,27,403,25,396,16,16,16,16,7.165703098,1.563053668,35075.93878
840,34,47,HUMBOLDT,1,39.6153298,-88.3865649,31,22,0,1,1,34_47,4373618.806,0,0,0,0,201.8,Herb,24,265,23,234,20,16,18,16,4.320165253,1.268700838,40723.24
840,34,48,MARTINSVILLE,1,39.318607,-87.7777573,31,22,0,1,1,34_48,5045897.192,0,0,0,0,186.875,Herb,42,447,40,407,18,17,17,17,6.160999639,1.555159132,34922.26563
840,34,49,COLUMBIA,1,38.3851828,-90.2587326,31,22,0,1,1,34_49,5091287.78,0,0,0,0,148.875,Herb,51,368,51,368,32,21,23,23,12.05638107,1.786048174,22163.76563
840,34,50,MASCOUTAH LK,1,38.5256201,-89.8193422,31,22,0,1,1,34_50,4526124.293,0,0,0,0,130.2222222,Herb,38,455,36,366,32,31.5,32.5,32.5,33.11174287,1.599347949,16957.82716
840,34,51,JAMESTOWN,1,38.6981367,-89.5364836,31,22,0,1,1,34_51,4957489.59,0,0,0,0,151.1428571,Herb,22,1469,19,982,26,24.5,25,25,7.753136317,1.697773099,22844.16327
840,34,52,ST MORGAN,1,38.6699717,-89.6602444,31,22,0,1,1,34_52,10896277.5,0,0,0,0,153.7,Herb,26,366,24,315,25,21,24,23,12.23558683,1.644562006,23623.69
840,34,53,BEAUCOUP,1,38.3511978,-89.2943026,31,22,0,1,1,34_53,4596509.04,0,0,0,0,160.7142857,Herb,38,441,37,438,20,16,18,17,10.05181923,1.641486287,25829.08163
840,34,54,BRNT PRAIRIE,1,38.248185,-88.233672,31,24,0,1,1,34_54,4266707.211,0,0,0,0,122.8571429,Herb,23,171,23,171,17.5,16,17,17,17.2,1.514763772,15093.87755
840,34,55,MT VERNON,1,38.4401577,-88.9703208,31,22,0,1,1,34_55,5279281.57,0,0,0,0,159.25,Herb,46,551,44,530,25,16,18,17,14.67155437,1.737450838,25360.5625
840,34,56,OLNEY,1,38.70688,-88.1676148,31,22,0,1,1,34_56,4392107.825,0,0,0,0,133.25,Herb,27,257,26,252,21,17,18,17.5,9.165848315,1.666400075,17755.5625
840,34,57,FLORA,1,38.6772904,-88.4287356,31,22,0,1,1,34_57,4385792.849,0,0,0,0,139,Herb,24,269,22,245,23,19.5,21,20.5,16.34676385,1.644869566,19321
840,34,59,PULASKI,1,37.2325914,-89.2352685,14,24,0,1,1,34_59,5135080.219,663815.8646,0.129270788,314038.698,0.061155558,101.5,Herb,26,206,26,206,21,15,17.5,17.5,10.04232774,1.860174716,10302.25
840,34,60,BREMEN,1,37.9708433,-89.7475091,14,24,0,1,1,34_60,5815245.004,0,0,0,0,149.75,Herb,49,360,47,351,19,18,18,18,9.947230339,1.876476407,22425.0625
840,34,61,BELKNAP,1,37.3198861,-88.9437782,14,24,0,1,1,34_61,8405838.52,4248674.352,0.505443251,19092.48651,0.002271336,113.3333333,Herb,26,221,26,221,18,16,16,16,11.89859904,2.070558548,12844.44444
840,34,62,DELWOOD,1,37.5997248,-88.5063589,14,24,0,1,1,34_62,5634896.511,2800936.482,0.497069729,0,0,210.8888889,For,35,288,35,288,8,8,8,8,3.557025194,2.581856966,44474.12346
840,34,63,BEAVERDAM LK,1,37.0730417,-88.5193033,14,24,0,1,1,34_63,5826386.961,0,0,0,0,98.9,Herb,31,240,31,240,23,21,22,19,9.556332248,1.848486722,9781.21
840,34,65,SHANNON,1,42.1401616,-89.7648861,17,22,0,1,1,34_65,6812884.612,0,0,0,0,280.0769231,Herb,19,365,17,310,26,23.5,25,24,10.89346755,1.188730359,78443.08284
840,34,66,CALEDONIA,1,42.3994754,-88.9154674,16,22,0,1,1,34_66,9077094.158,0,0,0,0,279.7333333,Herb,29,247,28,246,24,23,24,25,21.52501615,1.379275352,78250.73778
840,34,67,SHERRARD,1,41.3410603,-90.5307719,32,22,0,1,1,34_67,5478370.406,0,0,0,0,243.3333333,Herb,20,152,19,150,25,23,24.5,23,10.20381864,1.568282485,59211.11111
840,34,68,TROY GROVE,1,41.4844552,-89.0833869,32,22,0,1,1,34_68,4352949.17,0,0,0,0,207,Herb,20,360,18,351,28,23,24,23,18.43367064,1.201956213,42849
840,34,69,SENECA,1,41.311436,-88.5903464,31,22,0,1,1,34_69,4539021.866,0,0,0,0,153.2857143,Herb,38,360,36,344,32.5,28.5,30,27.5,26.5853157,1.341904521,23496.5102
840,34,7,ATKINSON,1,41.3974197,-90.0300702,32,22,0,1,1,34_7,5880382.57,0,0,0,0,217.6666667,Herb,35,422,33,379,23,17,21,19,10.68308226,1.224101841,47378.77778
840,34,70,CAMP POINT,1,40.0572405,-91.1273048,31,22,0,1,1,34_70,4707251.985,0,0,0,0,208,Herb,32,216,31,210,20,17,19,19,5.142302895,1.730684042,43264
840,34,71,DUNCAN MILLS,1,40.3045239,-90.1357207,31,22,0,1,1,34_71,4375413.319,0,0,0,0,152.1666667,Herb,39,224,39,224,17,16,16,16,5.243345022,1.404650569,23154.69444
840,34,74,ELDRED,1,39.2888385,-90.550608,31,22,0,1,1,34_74,4371619.359,198906.7458,0.045499557,0,0,149.8,Herb,36,296,35,295,15,15,15,15,5.130884981,1.624569356,22440.04
840,34,75,NILWOOD,1,39.3988002,-89.8313118,31,22,0,1,1,34_75,4355375.571,0,0,0,0,201,Herb,19,240,17,225,22,16.5,19,17.5,11.49640923,1.40157485,40401
840,34,76,YALE,1,39.1055838,-88.0246848,31,22,0,1,1,34_76,9159153.916,0,0,0,0,161.4166667,Herb,35,435,33,365,16,16,16,16,7.707715665,1.563566248,26055.34028
840,34,77,YORK,1,39.1467916,-87.6692368,31,24,0,1,1,34_77,4607729.069,352278.7007,0.076453866,0,0,142.1428571,Herb,32,318,32,318,22,19,19,19,9.916424179,1.602731228,20204.59184
840,34,78,DARMSTADT,1,38.320123,-89.7037028,31,22,0,1,1,34_78,4639139.289,0,0,0,0,129.25,Herb,34,418,31,290,22.5,17,21.5,19,6.402217293,1.673166811,16705.5625
840,34,79,BROWNVILLE,1,38.0393916,-88.2081104,31,24,0,1,1,34_79,5593807.567,0,0,0,0,128.375,Herb,40,319,38,290,24,19,21,21,10.89094289,1.646407485,16480.14063
840,34,8,GENESEO,1,41.4846401,-90.217325,32,22,0,1,1,34_8,5771854.186,0,0,0,0,205.3333333,Herb,23,234,22,141,28,25,27,26,12.51074009,1.374507844,42161.77778
840,34,80,SANDUSKY,1,37.2026548,-89.274296,14,24,0,1,1,34_80,11651395.43,1520520.135,0.130501118,1224306.946,0.105078139,103.3157895,Herb,41,377,41,377,22,16,18,18,10.12725533,2.08542486,10674.15235
840,34,9,PUTNAM,1,41.1849333,-89.4568609,32,22,0,1,1,34_9,5227710.123,0,0,0,0,198.1818182,Herb,27,378,27,378,16,16,16,16,4.526110848,1.502460599,39276.03306
840,34,900,ATHENS,1,39.9548261,-89.7510457,31,22,0,1,3,34_900,8808259.037,62974.55677,0.00714949,0,0,170.3571429,Herb,27,354,27,354,26,20.5,24,21.5,8.301494002,1.492002964,29021.55612
840,35,10,FOWLER,1,40.6790779,-87.3633993,31,22,0,1,1,35_10,4920479.81,0,0,0,0,241.3333333,Herb,21,242,19,238,16,15,16,15,13.29931903,1.136441946,58241.77778
840,35,103,LAKEVILLE,1,41.6368887,-86.3655159,16,23,0,1,1,35_103,4972675.183,0,0,0,0,214.7,Herb,29,242,27,216,34,32,34,31,37.08816195,1.728223443,46096.09
840,35,108,PACKERTOWN 2,1,41.1013504,-85.8354611,16,23,0,1,1,35_108,4432730.858,253227.2287,0.057126687,0,0,273.4444444,Herb,30,674,27,466,23,20,21,20,10.96475143,1.59781009,74771.8642
840,35,11,W LAFAYETTE,1,40.4076491,-87.0361216,31,22,0,1,1,35_11,4764631.093,201412.861,0.042272499,0,0,183.8571429,For,44,311,42,306,23,20,22,20,11.42543011,1.651328802,33803.44898
840,35,115,KOKOMO,1,40.2178547,-86.0560979,31,22,0,1,1,35_115,5263728.517,0,0,0,0,262.3333333,Herb,20,326,18,290,25,24,26,24,21.14810689,1.254552126,68818.77778
840,35,117,ANDERSON,1,40.1346467,-85.3574289,31,22,0,1,1,35_117,4373018.54,0,0,0,0,289,Herb,23,263,21,248,33,32,32.5,30.5,34.4,1.555056572,83521
840,35,12,MONTICELLO,1,40.7078507,-86.8139639,31,22,0,1,1,35_12,4351374.159,0,0,0,0,207.25,Herb,22,373,20,278,22,18,22,19,12.13425553,1.384350359,42952.5625
840,35,13,GALVESTON,1,40.5842651,-86.1842198,31,22,0,1,1,35_13,4353128.636,0,0,0,0,236.625,Herb,38,433,36,413,31.5,28,28,26.5,28.84567451,1.314530015,55991.39063
840,35,14,THORNTOWN,1,40.1495187,-86.6959256,31,22,0,1,1,35_14,5463933.451,0,0,0,0,249.5714286,Herb,33,306,31,303,23,17.5,20,19,13.37135172,1.391732335,62285.89796
840,35,16,MIDDLETOWN,1,40.0330447,-85.5449749,31,22,0,1,1,35_16,6288893.178,0,0,0,0,293.6666667,Herb,29,280,27,264,31,26,27,26,17.30166035,1.506151557,86240.11111
840,35,19,WABASH,1,40.8532797,-85.9044039,31,22,0,1,1,35_19,4352028.041,0,0,0,0,227.3333333,Herb,31,516,28,323,26,24,25,24,19.74276066,1.348671257,51680.44444
840,35,2,HEBRON,1,41.3297597,-87.2001879,16,22,0,1,1,35_2,6491791.945,0,0,0,0,211.125,Herb,30,415,28,398,31,27,28,26,23.42857143,1.44094491,44573.76563
840,35,20,BERNE,1,40.7030618,-84.8534885,31,22,0,1,1,35_20,6105052.656,0,0,0,0,251.5,Herb,24,227,22,214,23,19,20.5,20,6.229774078,1.290231287,63252.25
840,35,201,PORTAGE 2,1,41.5361624,-87.1967394,16,22,0,1,1,35_201,9538674.622,0,0,0,0,190.5384615,Urban,32,235,31,219,42.5,42.5,42.5,42,39.92753105,1.802965045,36304.90533
840,35,21,PIMENTO,1,39.3319867,-87.3743359,15,24,0,1,1,35_21,4597983.287,0,0,0,0,184.4285714,Herb,38,242,36,238,31,27.5,28,25,19.85196342,1.627030015,34013.89796
840,35,22,BRAZIL,1,39.5330205,-87.1438756,15,24,0,1,1,35_22,6086563.368,0,0,0,0,196.7,Herb,34,331,32,285,40.5,39.5,40.5,38,39.16666667,1.707923234,38690.89
840,35,26,SPENCER,1,39.2638847,-86.7031329,15,24,0,1,1,35_26,4602634.952,0,0,0,0,224.1666667,Herb,47,424,45,421,28,21,21,20,17.86038176,2.156065464,50250.69444
840,35,28,SEXTON,1,39.6847217,-85.4688349,31,22,0,1,1,35_28,5540801.729,0,0,0,0,305.5,Herb,28,436,25,379,24,19,22,19,14.43977404,1.267778099,93330.25
840,35,29,MILROY,1,39.4677041,-85.4421615,31,22,0,1,1,35_29,4776400.284,0,0,0,0,296.2,Herb,31,339,29,292,22,17,17,17,11.10066962,1.335752964,87734.44
840,35,30,SHELBYVILLE,1,39.5621707,-85.7760939,31,22,0,1,1,35_30,5703345.681,0,0,0,0,241.75,Herb,36,442,34,310,32.5,32.5,32.5,31,28.51433245,1.405265808,58443.0625
840,35,301,CROWN POINT,1,41.3911052,-87.3693435,16,22,0,1,1,35_301,4445633.556,0,0,0,0,221.3333333,Herb,34,253,32,217,32,32,33,32,30.43825785,1.525836706,48988.44444
840,35,303,LAGRANGE,1,41.750602,-85.4765733,16,23,0,1,1,35_303,6373329.64,0,0,0,0,260.9166667,Herb,34,224,32,200,30,27,27,26,18.04472148,1.448941946,68077.50694
840,35,305,RENSSELAER,1,40.9699502,-87.0748779,31,22,0,1,1,35_305,4402891.102,0,0,0,0,204.2,Herb,35,454,32,372,24,18,21,20,8.330939174,1.225024581,41697.64
840,35,306,FRANKFORT,1,40.1985767,-86.4502189,31,22,0,1,1,35_306,4390976.14,0,0,0,0,274.9,Herb,26,259,24,214,23,18,20,19,10.32590961,1.241941452,75570.01
840,35,308,DECATUR,1,40.8100197,-84.9562309,31,22,0,1,1,35_308,4356942.808,0,0,0,0,243,Herb,27,250,25,235,30,28.5,29.5,28.5,25.37772827,1.328986228,59049
840,35,309,WALLACE,1,39.9820787,-87.3561447,31,22,0,1,1,35_309,4439726.626,0,0,0,0,194,Herb,45,400,43,370,23,18,20,18,15.25037937,1.643331647,37636
840,35,31,BROOKVILLE,1,39.493804,-84.9764184,31,22,0,1,1,35_31,7116118.714,0,0,0,0,279.5555556,For,43,423,40,399,17,14,16.5,13.5,10.78238702,1.517531991,78151.30864
840,35,313,NEWBERRY,1,39.125475,-87.0543672,15,24,0,1,1,35_313,4388427.633,0,0,0,0,173.2,Herb,38,611,36,474,19.5,16,16,16,10.92943138,1.701771617,29998.24
840,35,314,GEORGIA,1,38.7671667,-86.5484989,14,24,0,1,1,35_314,8650819.795,0,0,0,0,204,For,49,389,48,388,18.5,13.5,17.5,15.5,12.64762882,2.064714432,41616
840,35,315,CROSS PLAINS,1,38.9509067,-85.1623379,15,24,0,1,1,35_315,4533791.049,0,0,0,0,290,Mosaic,41,290,40,282,12,12,14,13,7.869427953,2.192974806,84100
840,35,32,WASHINGTON,1,38.6841567,-87.1287007,15,24,0,1,1,35_32,5291521.987,0,0,0,0,157.7142857,Herb,40,381,38,355,32,31,31,31,22.23122088,1.677780509,24873.79592
840,35,34,MILLERSBURG,1,38.0976637,-87.3919892,15,24,0,1,1,35_34,4547242.84,0,0,0,0,137.1428571,Herb,41,288,40,287,17.5,14,16,14.5,3.843159278,1.87109378,18808.16327
840,35,35,INDIAN SPGS,1,38.7744667,-86.7647789,14,24,0,1,1,35_35,5832564.413,1173600.14,0.201215119,0,0,158.4,For,37,326,37,326,11,11,11,11,9.582464397,3.075418353,25090.56
840,35,37,CLEAR SPRING,1,38.9190517,-86.1929939,14,24,0,1,1,35_37,5340754.376,0,0,0,0,265.8181818,Mosaic,42,381,40,372,17,13,16,14,3.927980751,2.200664371,70659.30579
840,35,38,NEW PHILA,1,38.6631267,-85.9410399,14,24,0,1,1,35_38,5033214.453,984724.7006,0.19564529,0,0,227.5,For,49,355,49,355,16,12,13.5,12,4.341804822,2.468873024,51756.25
840,35,39,CORYDON,1,38.2672943,-86.1463592,14,24,0,1,1,35_39,4624777.333,0,0,0,0,207.3333333,Herb,32,251,31,250,26,23,25,22,19.22631884,1.884473443,42987.11111
840,35,41,SCOTTSBURG,1,38.6347156,-85.7471699,15,24,0,1,1,35_41,6052010.511,0,0,0,0,189.5,Mosaic,41,480,39,417,20,18,18,16.5,11.52409379,1.937992096,35910.25
840,35,42,EVANSVILLE,1,37.9911389,-87.4410458,15,24,0,1,1,35_42,5084582.321,0,0,0,0,124,Herb,26,262,24,236,33.5,34,34,34,32.07149124,1.580278039,15376
840,35,5,KEWANNA,1,41.0254887,-86.2808379,16,23,0,1,1,35_5,4352302.032,0,0,0,0,231.1428571,Herb,21,320,19,314,16,16,16,16,4.090840658,1.351439416,53427.02041
840,35,6,MIDDLEBURY,1,41.7259077,-85.6760109,16,23,0,1,1,35_6,4441252.322,0,0,0,0,262.875,Herb,37,303,34,274,31,22,21,20,21.16943391,1.785433054,69103.26563
840,35,9,ELLIS,1,41.6024567,-84.9394079,16,23,0,1,1,35_9,5114833.423,0,0,0,0,299.8333333,Herb,33,376,32,358,21,25,24,23,16.41264905,1.644562006,89900.02778
840,35,901,INDIANA DUNE,1,41.70464,-86.9325362,16,23,0,1,3,35_901,4476004.332,2656678.182,0.593537893,0,0,183,For,30,186,30,186,38,38,38,37,37.75,1.985974491,33489
840,35,903,KANKAKEE SANDS,1,41.0474227,-87.4511851,16,22,0,1,3,35_903,25419856.77,17092534.16,0.672408752,0,0,203.4,Herb,24,455,23,402,18,15,16,16,9.957972151,1.357283473,41371.56
840,36,1,MT HAMILL,1,40.7698922,-91.6797963,32,22,0,1,1,36_1,5492926.311,0,0,0,0,215.6,Herb,19,352,18,340,16,16,16,16,6.270199494,1.332062006,46483.36
840,36,105,COLLEGE SPGS 2,1,40.6242636,-95.1259581,32,22,0,1,1,36_105,10703410.07,0,0,0,0,333.75,Herb,45,424,43,419,16,16,16,16,2.785738166,1.534141243,111389.0625
840,36,108,TIPTON,1,41.7287592,-91.251362,32,22,0,1,1,36_108,6953594.933,0,0,0,0,242.1,Herb,34,266,32,263,18,13,15,15,6.478051662,1.49876976,58612.41
